index,book_id,user_id,rating
215803,2160,24037,5
215804,2160,24231,4
215805,2160,25231,5
215812,2160,27127,5
215813,2160,27478,4
215818,2160,32052,5
215820,2160,32710,4
215822,2160,33679,5
215823,2160,33713,5
215828,2160,35111,3
215831,2160,35983,5
215832,2160,36535,4
215833,2160,36725,5
215842,2160,40875,3
215844,2160,41003,5
215845,2160,41956,4
215849,2160,43300,4
215850,2160,43836,5
215853,2160,46147,5
215854,2160,46175,2
215856,2160,46845,5
215857,2160,47249,5
215861,2160,49801,4
215863,2160,50002,4
215864,2160,50388,5
215865,2160,50444,4
215867,2160,50657,4
215870,2160,53092,5
216186,2164,7114,4
216196,2164,10704,4
216203,2164,13983,4
216205,2164,15166,3
216206,2164,16749,4
216216,2164,24037,4
216241,2164,41956,3
216242,2164,42695,5
216244,2164,42769,4
216246,2164,43727,3
216247,2164,43836,5
216258,2164,48643,5
216259,2164,49203,5
216262,2164,49382,5
216264,2164,50103,4
216268,2164,50657,4
216272,2164,53204,4
218674,2189,859,5
218678,2189,3482,3
218680,2189,3721,4
218681,2189,4133,3
218689,2189,8831,4
218691,2189,11279,4
218694,2189,13983,4
218695,2189,14122,5
218698,2189,14936,4
218701,2189,16146,4
218703,2189,16662,3
218706,2189,18165,3
218707,2189,18169,3
218711,2189,21788,5
218713,2189,23097,2
218717,2189,24293,4
218722,2189,27127,4
218729,2189,29888,4
218736,2189,36135,3
218737,2189,36623,4
218738,2189,36725,4
218747,2189,41003,3
218749,2189,41956,4
218753,2189,46175,5
218754,2189,46586,4
218761,2189,48196,4
218762,2189,49801,4
218764,2189,50388,4
220292,2205,8831,4
220343,2205,35996,4
220674,2209,2874,5
220703,2209,17703,5
220704,2209,18281,5
220710,2209,19526,4
220716,2209,21360,5
220730,2209,30184,5
220731,2209,30283,5
220746,2209,39693,5
220749,2209,40875,4
220755,2209,42508,5
220765,2209,49103,5
220766,2209,49382,4
222385,2226,7453,5
222391,2226,12274,5
222399,2226,14784,3
222428,2226,27460,5
222437,2226,32810,5
222443,2226,36623,4
222470,2226,52956,5
224172,2244,1182,4
224173,2244,2109,5
224175,2244,2477,5
224180,2244,8831,5
224181,2244,10457,5
224183,2244,11261,4
224184,2244,11353,5
224186,2244,12450,4
224191,2244,14940,4
224193,2244,18237,5
224197,2244,20090,4
224202,2244,22235,5
224216,2244,30335,5
224217,2244,30418,4
224219,2244,32848,4
224223,2244,35996,5
224230,2244,39075,5
224233,2244,39689,5
224238,2244,41312,5
224241,2244,42089,5
224245,2244,46398,5
224247,2244,46840,4
224263,2244,51618,5
224264,2244,51625,4
224267,2244,52510,5
226401,2266,19952,5
226461,2266,49103,4
226976,2272,2874,4
227033,2272,32160,5
227046,2272,36919,5
227064,2272,49559,5
230371,2306,4417,3
230382,2306,10443,4
230388,2306,12364,4
230391,2306,12537,4
230400,2306,16094,5
230418,2306,22810,4
230419,2306,22920,3
230422,2306,23093,5
230431,2306,30418,3
230432,2306,30681,4
230433,2306,31924,4
230437,2306,33679,4
230438,2306,34540,5
230446,2306,36919,5
230448,2306,38571,5
230452,2306,40736,5
230456,2306,43836,5
230461,2306,48643,5
230462,2306,51065,5
230463,2306,51604,4
232257,2325,9809,3
232258,2325,9809,4
232260,2325,10246,4
232265,2325,11353,5
232272,2325,16146,4
232273,2325,16662,3
232274,2325,16786,4
232277,2325,18237,4
232284,2325,21788,4
232294,2325,27460,4
232313,2325,35111,3
232315,2325,36135,4
232322,2325,41003,4
232323,2325,41329,4
232326,2325,44319,5
232327,2325,45071,4
232336,2325,50366,4
234354,2346,3662,5
234355,2346,4107,5
234358,2346,5435,5
234361,2346,7453,5
234380,2346,12791,5
234389,2346,16476,5
235041,2353,319,5
235042,2353,425,5
235043,2353,816,4
235044,2353,880,5
235046,2353,1090,3
235048,2353,1325,5
235049,2353,1350,5
235055,2353,2477,4
235056,2353,2769,4
235057,2353,2900,5
235058,2353,3022,4
235061,2353,3241,5
235062,2353,4133,5
235063,2353,4736,5
235065,2353,5676,5
235067,2353,6042,4
235068,2353,6149,5
235071,2353,6925,5
235072,2353,7811,4
235074,2353,8388,4
235077,2353,10106,5
235078,2353,10457,4
235079,2353,11330,4
235080,2353,12274,4
235082,2353,13215,5
235083,2353,13344,4
235084,2353,13853,4
235086,2353,14235,5
235090,2353,14681,5
235091,2353,16166,4
235092,2353,16354,5
235093,2353,16740,5
235094,2353,16970,5
235095,2353,17228,5
235096,2353,17362,3
235099,2353,19948,4
235100,2353,21257,5
235102,2353,21823,5
235106,2353,22957,4
235107,2353,23213,5
235108,2353,23679,4
235109,2353,23768,5
235112,2353,26703,4
235116,2353,29888,5
235117,2353,30300,5
235119,2353,31001,5
235120,2353,32252,5
235121,2353,32332,4
235122,2353,32710,4
235124,2353,34540,5
235126,2353,37086,5
235127,2353,39075,4
235128,2353,39689,5
235130,2353,41351,4
235131,2353,41948,5
235132,2353,44083,5
235134,2353,44604,4
235136,2353,46661,5
235138,2353,50399,5
235139,2353,52731,4
235140,2353,52956,5
235742,2360,1182,4
235763,2360,12791,4
239446,2397,17130,5
239454,2397,19683,4
239455,2397,19952,5
239488,2397,32140,4
239491,2397,32687,5
239508,2397,38286,5
239515,2397,41329,5
239519,2397,42508,4
239525,2397,45361,3
239526,2397,47650,4
239530,2397,49103,5
239535,2397,50103,4
240942,2412,5033,3
240946,2412,6081,4
240951,2412,9826,5
240952,2412,9985,5
240956,2412,11876,3
240961,2412,14122,4
240965,2412,14936,4
240967,2412,16749,4
240969,2412,17924,3
240985,2412,23885,5
240986,2412,23889,4
240998,2412,27599,4
241001,2412,30184,5
241004,2412,32332,5
241007,2412,33527,4
241013,2412,34315,5
241021,2412,41747,4
241024,2412,42574,5
241031,2412,49578,4
241032,2412,50342,4
241033,2412,50399,5
241034,2412,51065,5
243887,2441,16665,3
243935,2441,53204,4
249033,2493,859,4
249041,2493,6748,4
249044,2493,8362,3
249053,2493,13241,5
249055,2493,15481,3
249059,2493,16662,3
249063,2493,17924,5
249064,2493,18165,5
249067,2493,19948,4
249070,2493,21788,5
249073,2493,23454,3
249074,2493,23679,3
249075,2493,25231,5
249077,2493,25872,4
249080,2493,27460,3
249081,2493,27478,4
249088,2493,33713,5
249089,2493,33764,4
249097,2493,38331,4
249098,2493,38647,4
249105,2493,39195,5
249109,2493,40875,3
249112,2493,43727,5
249113,2493,43836,5
249114,2493,46147,5
249115,2493,46586,5
249116,2493,46845,5
249120,2493,48297,5
249121,2493,49175,5
249123,2493,50342,4
249124,2493,50399,5
249125,2493,50529,4
249127,2493,50964,4
249132,2493,53173,4
249433,2497,4107,3
249434,2497,5657,3
249435,2497,6773,4
249436,2497,6875,5
249441,2497,7715,3
249444,2497,9366,5
249445,2497,9587,4
249446,2497,9826,4
249447,2497,9829,5
249448,2497,9943,4
249452,2497,10988,5
249453,2497,11362,4
249455,2497,11466,5
249456,2497,13241,4
249457,2497,13429,5
249458,2497,13737,4
249460,2497,16634,4
249463,2497,18076,4
249465,2497,18878,4
249471,2497,21268,4
249473,2497,21381,3
249477,2497,22235,4
249481,2497,24293,4
249483,2497,25535,4
249488,2497,27221,4
249489,2497,28820,5
249490,2497,28834,4
249491,2497,29124,4
249492,2497,29502,4
249493,2497,29769,3
249494,2497,30203,4
249495,2497,30611,5
249496,2497,31207,4
249498,2497,31615,5
249499,2497,33136,3
249500,2497,33527,4
249501,2497,33856,5
249505,2497,35508,5
249507,2497,36403,4
249510,2497,38082,5
249512,2497,39186,4
249513,2497,39545,5
249514,2497,41861,5
249515,2497,41977,5
249516,2497,44450,5
249517,2497,45059,3
249518,2497,45666,3
249520,2497,47508,5
249521,2497,47967,3
249522,2497,48659,4
249523,2497,49198,5
249526,2497,50838,5
249527,2497,51192,3
249528,2497,51557,4
249529,2497,51733,5
249530,2497,52220,4
249531,2497,52330,5
249532,2497,52895,4
252035,2523,3662,5
252050,2523,17703,4
252060,2523,22202,5
252065,2523,23486,3
252072,2523,25698,5
252108,2523,39275,5
252127,2523,50103,3
252445,2527,8362,5
252471,2527,22920,5
252496,2527,33127,4
252500,2527,35404,5
252506,2527,36919,5
252520,2527,41351,4
253259,2535,6795,4
253311,2535,37695,4
253634,2539,2602,4
253642,2539,6081,4
253644,2539,6690,5
253645,2539,8239,5
253649,2539,9711,3
253650,2539,9829,4
253653,2539,11605,3
253659,2539,16476,4
253666,2539,21283,5
253675,2539,23175,5
253677,2539,24412,5
253680,2539,25842,5
253684,2539,27572,4
253686,2539,28834,5
253692,2539,31207,3
253696,2539,32923,4
253706,2539,37099,5
253709,2539,39195,3
253711,2539,41683,5
253712,2539,41733,5
253718,2539,44450,5
253719,2539,44723,5
253728,2539,51360,5
253730,2539,51557,4
255240,2555,2125,5
255262,2555,9983,4
255271,2555,11330,4
255277,2555,12450,4
255335,2556,1325,3
255347,2556,4671,4
255378,2556,10570,4
255389,2556,13344,4
255402,2556,28178,5
255413,2556,40174,3
257127,2574,4107,3
257129,2574,5657,3
257131,2574,6875,4
257135,2574,7715,3
257140,2574,9366,5
257141,2574,9826,4
257142,2574,9943,3
257145,2574,10988,5
257146,2574,11362,4
257148,2574,11466,4
257149,2574,12505,3
257151,2574,13241,4
257152,2574,13429,5
257153,2574,13737,4
257154,2574,14858,4
257156,2574,15296,5
257159,2574,16634,4
257162,2574,18076,4
257163,2574,18281,4
257164,2574,18878,4
257168,2574,19952,4
257170,2574,21268,4
257171,2574,21283,4
257172,2574,21381,3
257173,2574,22235,4
257175,2574,23175,3
257176,2574,24293,4
257177,2574,25535,4
257181,2574,27221,4
257183,2574,28820,5
257184,2574,28834,5
257185,2574,29124,4
257186,2574,29769,3
257188,2574,30203,4
257189,2574,30611,4
257192,2574,33136,3
257193,2574,33527,4
257198,2574,36403,4
257200,2574,38082,5
257201,2574,38286,3
257203,2574,39186,3
257205,2574,39545,5
257207,2574,41861,5
257208,2574,41977,5
257209,2574,44450,5
257210,2574,45059,3
257212,2574,47508,5
257213,2574,47650,4
257214,2574,47967,4
257215,2574,48317,5
257216,2574,48659,4
257217,2574,49198,5
257220,2574,51360,4
257221,2574,51557,4
257222,2574,51733,4
257223,2574,52220,5
257224,2574,52330,4
257225,2574,52895,4
257635,2579,3241,4
257646,2579,7453,5
257658,2579,11876,4
257678,2579,23486,4
257693,2579,30552,4
257713,2579,43762,5
258755,2590,11330,4
258789,2590,32848,5
258799,2590,39275,5
260821,2611,859,4
260835,2611,10988,5
260839,2611,13182,5
260840,2611,13188,4
260844,2611,14681,5
260845,2611,15216,5
260848,2611,16665,5
260850,2611,17277,5
260852,2611,18165,3
260853,2611,18169,3
260865,2611,24683,4
260875,2611,28882,4
260884,2611,34540,5
260889,2611,38571,5
260893,2611,39013,2
260897,2611,40468,5
260899,2611,43039,4
260900,2611,45071,4
260905,2611,46840,3
260908,2611,48643,5
260909,2611,49175,5
260910,2611,49198,5
260913,2611,49786,5
260914,2611,50342,4
260916,2611,50684,4
261079,2613,30335,4
262234,2625,4242,5
262279,2625,16476,5
263333,2636,6795,4
263346,2636,12734,4
263351,2636,14122,3
263355,2636,16121,4
263362,2636,22235,5
263612,2639,663,3
263615,2639,4107,3
263618,2639,5657,4
263619,2639,6875,3
263624,2639,7715,3
263628,2639,9366,5
263630,2639,9826,4
263632,2639,9943,4
263634,2639,10988,5
263635,2639,11362,4
263636,2639,11605,3
263639,2639,12505,4
263640,2639,13241,4
263641,2639,13429,5
263642,2639,13929,4
263643,2639,14858,3
263644,2639,15296,5
263647,2639,16634,4
263649,2639,18076,4
263650,2639,18281,4
263651,2639,18878,4
263657,2639,21268,5
263658,2639,21283,4
263659,2639,23175,4
263661,2639,24412,5
263663,2639,25535,4
263666,2639,27221,4
263667,2639,27572,4
263669,2639,28820,5
263670,2639,28834,5
263671,2639,29124,4
263675,2639,30203,4
263676,2639,30611,5
263677,2639,31207,4
263680,2639,33136,3
263681,2639,33527,3
263684,2639,35469,4
263685,2639,36403,3
263686,2639,38082,5
263687,2639,39186,4
263689,2639,39545,5
263690,2639,41861,5
263691,2639,41977,5
263692,2639,41988,5
263694,2639,44450,5
263698,2639,45059,3
263699,2639,47508,5
263700,2639,47650,4
263701,2639,47967,4
263702,2639,48659,4
263706,2639,51360,4
263707,2639,51557,4
263708,2639,51733,3
263709,2639,52220,5
263710,2639,52330,4
263711,2639,52895,4
267109,2674,319,4
267110,2674,1325,4
267113,2674,3662,5
267115,2674,4736,4
267125,2674,6925,3
267128,2674,8022,4
267129,2674,8887,3
267132,2674,9943,4
267140,2674,13215,4
267143,2674,14235,4
267144,2674,14681,5
267147,2674,16354,4
267149,2674,16970,5
267160,2674,22957,4
267161,2674,23768,5
267163,2674,24268,4
267175,2674,29888,5
267176,2674,30300,4
267178,2674,30990,5
267180,2674,32252,4
267181,2674,32710,4
267185,2674,37086,3
267192,2674,41312,4
267193,2674,41601,5
267204,2674,50399,5
267207,2674,52956,4
267410,2677,859,4
267412,2677,2276,3
267414,2677,3761,4
267415,2677,4133,4
267426,2677,9809,5
267428,2677,10246,5
267429,2677,10988,5
267430,2677,11876,5
267431,2677,13182,4
267434,2677,14681,5
267435,2677,15216,4
267440,2677,17277,4
267441,2677,17362,4
267442,2677,17547,4
267446,2677,18165,5
267447,2677,18169,4
267451,2677,21788,5
267453,2677,22920,4
267456,2677,24683,4
267464,2677,28882,4
267467,2677,30203,4
267469,2677,30990,4
267472,2677,32710,4
267474,2677,33772,4
267478,2677,35404,5
267480,2677,35983,4
267487,2677,39013,4
267489,2677,40468,5
267490,2677,41601,5
267491,2677,43039,4
267492,2677,44319,3
267493,2677,45071,4
267495,2677,46175,4
267497,2677,46840,3
267498,2677,49175,3
267501,2677,49786,5
267503,2677,50342,4
267505,2677,50684,4
267507,2677,52036,3
268643,2689,17703,4
268676,2689,28834,5
268686,2689,35780,5
268750,2690,21614,4
268770,2690,30357,4
268776,2690,36125,4
272617,2729,3409,4
272633,2729,10246,4
272635,2729,10457,5
272659,2729,21360,5
273810,2741,1350,4
273831,2741,8388,5
273845,2741,13215,3
273851,2741,15216,4
273864,2741,24231,5
273866,2741,24683,3
273906,2741,52905,5
274025,2743,8831,5
274029,2743,9809,4
274064,2743,30990,4
274089,2743,46398,5
274106,2743,53204,4
276401,2767,1182,4
276402,2767,2109,4
276404,2767,2477,5
276411,2767,8831,5
276413,2767,9809,5
276414,2767,10457,5
276416,2767,11261,4
276417,2767,11353,5
276418,2767,12450,4
276424,2767,18237,5
276427,2767,20090,4
276429,2767,22235,4
276442,2767,30335,5
276443,2767,30418,4
276445,2767,30990,5
276447,2767,32848,4
276453,2767,35996,5
276461,2767,39075,5
276464,2767,39689,4
276469,2767,41312,5
276471,2767,42089,5
276477,2767,46840,3
276487,2767,50442,5
276492,2767,51618,5
276493,2767,51625,5
276496,2767,52510,5
280189,2805,2125,4
280260,2805,38497,3
280271,2805,47095,5
280393,2807,4417,3
280405,2807,10443,4
280410,2807,12364,4
280413,2807,12537,4
280422,2807,16094,5
280441,2807,22810,4
280442,2807,22920,3
280445,2807,23093,5
280455,2807,30418,3
280456,2807,30681,4
280458,2807,31924,4
280459,2807,33679,4
280471,2807,43836,5
280473,2807,45361,3
280480,2807,48643,5
280482,2807,51065,5
280483,2807,51604,4
283187,2835,2602,4
283193,2835,4107,4
283195,2835,4242,4
283197,2835,5033,4
283198,2835,6081,4
283200,2835,6773,5
283201,2835,7427,3
283204,2835,8887,5
283208,2835,9829,4
283209,2835,10950,3
283210,2835,11466,4
283211,2835,11605,3
283212,2835,12537,4
283213,2835,12770,4
283215,2835,13241,4
283216,2835,13391,4
283217,2835,13836,5
283218,2835,13929,4
283220,2835,15166,4
283221,2835,15748,5
283225,2835,18702,5
283226,2835,18878,5
283227,2835,19952,5
283230,2835,21196,5
283234,2835,25842,5
283235,2835,25872,4
283236,2835,27221,4
283237,2835,27572,5
283240,2835,27818,5
283241,2835,28459,3
283243,2835,28820,5
283245,2835,29502,3
283247,2835,29971,4
283249,2835,31615,4
283250,2835,33877,5
283254,2835,36535,3
283255,2835,36623,5
283256,2835,36663,4
283257,2835,37623,5
283260,2835,41683,4
283261,2835,41733,5
283264,2835,43611,5
283267,2835,44723,5
283268,2835,47440,5
283270,2835,48196,3
283272,2835,49152,5
283273,2835,49198,5
283276,2835,50388,5
283279,2835,51206,4
283280,2835,51557,4
283282,2835,52220,4
283283,2835,52330,4
283284,2835,52895,4
286184,2865,251,5
286186,2865,1182,4
286199,2865,4366,5
286211,2865,7453,5
286215,2865,10246,5
286243,2865,23679,4
286268,2865,39423,5
286275,2865,42508,5
287387,2877,15216,5
287389,2877,16166,4
287390,2877,16573,4
287394,2877,19184,5
287403,2877,22202,5
287413,2877,25678,5
287424,2877,28178,5
287431,2877,30283,5
287450,2877,35780,5
287460,2877,39195,4
287461,2877,39423,3
287470,2877,42508,5
287474,2877,43704,5
287784,2881,859,4
287785,2881,2276,5
287786,2881,3761,3
287791,2881,5676,5
287796,2881,8022,5
287800,2881,9809,4
287802,2881,10246,5
287803,2881,10988,5
287804,2881,11876,4
287808,2881,13182,5
287811,2881,14681,5
287813,2881,15216,4
287815,2881,16665,5
287817,2881,17277,4
287818,2881,17277,4
287819,2881,17547,3
287823,2881,18165,4
287824,2881,18169,5
287829,2881,21788,5
287830,2881,22920,4
287840,2881,28882,5
287844,2881,30990,3
287848,2881,33772,3
287853,2881,35404,4
287854,2881,35983,4
287861,2881,39013,5
287863,2881,40468,5
287864,2881,41601,5
287865,2881,43039,5
287866,2881,44319,3
287868,2881,45071,4
287869,2881,46175,4
287870,2881,46840,3
287873,2881,49175,4
287876,2881,49786,5
287878,2881,50342,4
287880,2881,50684,5
287881,2881,52036,4
288689,2890,6773,4
288694,2890,7715,4
288697,2890,8239,4
288702,2890,10988,5
288706,2890,13429,5
288707,2890,14858,4
288710,2890,15748,5
288717,2890,18281,2
288718,2890,18702,5
288722,2890,19952,4
288728,2890,21196,5
288738,2890,27818,5
288751,2890,36135,4
288753,2890,37548,5
288759,2890,40201,5
288765,2890,43611,4
288772,2890,47967,5
288774,2890,49578,4
288777,2890,50103,5
288778,2890,51360,4
288782,2890,52220,4
288985,2893,4107,4
288987,2893,5657,4
288988,2893,6875,5
288994,2893,9587,4
288995,2893,9826,3
288997,2893,9943,4
289000,2893,11605,4
289001,2893,12505,4
289002,2893,13241,4
289003,2893,13429,5
289004,2893,13550,5
289006,2893,15207,2
289007,2893,15296,5
289009,2893,16979,5
289011,2893,18281,4
289014,2893,19952,4
289017,2893,21268,4
289018,2893,21283,5
289019,2893,23175,4
289021,2893,24293,4
289022,2893,24412,5
289026,2893,25535,4
289031,2893,27221,4
289032,2893,28459,3
289033,2893,28820,5
289034,2893,28834,4
289036,2893,29124,4
289038,2893,29502,3
289040,2893,30611,5
289043,2893,31207,4
289044,2893,31615,5
289046,2893,33136,4
289047,2893,33527,3
289049,2893,36403,4
289050,2893,37548,5
289051,2893,38082,5
289052,2893,39186,3
289053,2893,39545,5
289054,2893,40972,5
289055,2893,41861,5
289056,2893,41977,5
289057,2893,41988,4
289059,2893,43762,5
289060,2893,44450,5
289062,2893,45059,3
289063,2893,45666,5
289065,2893,47440,4
289066,2893,47508,5
289067,2893,47650,4
289068,2893,47967,3
289069,2893,48317,5
289070,2893,48659,4
289072,2893,49578,5
289074,2893,50838,5
289075,2893,51360,5
289076,2893,51557,4
289077,2893,51733,3
289080,2893,52220,5
289081,2893,52895,4
289082,2893,53131,4
291686,2920,2602,4
291692,2920,4107,4
291694,2920,4242,4
291696,2920,5033,5
291698,2920,6081,4
291699,2920,6773,4
291701,2920,8887,5
291705,2920,9829,4
291706,2920,10950,4
291707,2920,11353,3
291708,2920,11466,5
291710,2920,12537,4
291711,2920,12770,4
291714,2920,13241,4
291715,2920,13391,4
291716,2920,13836,5
291717,2920,13929,4
291719,2920,14784,3
291722,2920,15166,4
291724,2920,15748,5
291728,2920,18281,1
291729,2920,18702,5
291736,2920,22235,4
291737,2920,24412,5
291738,2920,24719,5
291739,2920,25319,4
291740,2920,25535,5
291741,2920,25842,5
291742,2920,25872,3
291743,2920,27221,4
291744,2920,27572,5
291745,2920,28314,3
291746,2920,28820,5
291747,2920,29502,4
291750,2920,29971,4
291752,2920,33877,5
291754,2920,35469,4
291756,2920,36403,4
291757,2920,36535,3
291758,2920,36623,4
291759,2920,36663,4
291760,2920,39445,5
291762,2920,41733,5
291763,2920,43611,5
291765,2920,44723,5
291767,2920,47440,5
291769,2920,48196,3
291770,2920,49152,5
291771,2920,49198,5
291773,2920,50388,4
291775,2920,51206,4
291776,2920,51557,4
291779,2920,52330,5
291780,2920,52895,4
292686,2930,4417,3
292696,2930,10443,4
292700,2930,12364,5
292703,2930,12537,4
292712,2930,16094,5
292728,2930,22810,4
292729,2930,22920,3
292732,2930,23093,5
292745,2930,30681,4
292747,2930,31924,4
292750,2930,33679,4
292759,2930,36919,5
292761,2930,38571,4
292766,2930,40736,5
292770,2930,43836,5
292775,2930,48643,5
292777,2930,51065,5
292779,2930,51604,4
293381,2937,319,5
293382,2937,425,5
293383,2937,816,4
293384,2937,880,5
293386,2937,1090,3
293388,2937,1325,4
293389,2937,1350,5
293395,2937,2769,4
293396,2937,2900,5
293397,2937,3022,4
293400,2937,3241,4
293401,2937,3298,4
293402,2937,4133,5
293403,2937,4736,5
293405,2937,5676,5
293407,2937,6149,5
293410,2937,6925,5
293411,2937,7811,4
293413,2937,8388,4
293416,2937,10106,5
293418,2937,10457,5
293420,2937,11012,5
293421,2937,11330,5
293422,2937,12274,4
293423,2937,13215,5
293424,2937,13344,4
293425,2937,13853,4
293427,2937,14235,5
293428,2937,14681,5
293429,2937,15165,4
293430,2937,16354,5
293431,2937,16740,5
293432,2937,16970,5
293433,2937,17228,5
293434,2937,17362,3
293436,2937,19416,3
293437,2937,19948,4
293438,2937,20090,4
293439,2937,21257,5
293441,2937,21823,5
293444,2937,22957,4
293445,2937,23213,5
293446,2937,23679,4
293447,2937,23768,5
293448,2937,24268,5
293449,2937,26703,4
293453,2937,29888,5
293454,2937,30300,5
293455,2937,31001,5
293457,2937,32252,5
293458,2937,32710,4
293460,2937,34540,5
293461,2937,37086,5
293462,2937,39075,4
293463,2937,39689,4
293464,2937,41312,5
293465,2937,41351,4
293466,2937,41948,5
293467,2937,42089,5
293468,2937,44083,5
293469,2937,44604,5
293471,2937,46661,5
293472,2937,46845,5
293474,2937,48964,5
293476,2937,50399,5
293477,2937,50442,5
293478,2937,50964,5
293479,2937,52731,5
293480,2937,52956,5
293713,2940,16121,4
293733,2940,24609,5
293775,2940,49203,5
296082,2964,4242,4
296083,2964,5033,4
296085,2964,6081,4
296086,2964,6773,5
296089,2964,7427,4
296095,2964,11466,4
296096,2964,11605,3
296098,2964,12770,3
296100,2964,13241,4
296101,2964,13391,4
296102,2964,13929,4
296103,2964,14784,4
296104,2964,15166,4
296106,2964,15748,5
296107,2964,16363,5
296116,2964,21196,5
296120,2964,25535,4
296123,2964,25872,5
296126,2964,27221,4
296127,2964,27572,5
296128,2964,27818,5
296129,2964,28820,4
296130,2964,29502,4
296134,2964,31615,4
296136,2964,33877,5
296139,2964,35469,4
296141,2964,36403,4
296142,2964,36535,4
296143,2964,36623,5
296144,2964,36663,4
296145,2964,37548,5
296146,2964,37623,5
296147,2964,38124,5
296148,2964,39445,5
296150,2964,40972,3
296151,2964,41861,3
296153,2964,41988,4
296154,2964,43611,5
296156,2964,43762,5
296158,2964,44450,5
296160,2964,44723,5
296163,2964,47440,5
296165,2964,48196,3
296166,2964,49152,5
296167,2964,49198,5
296168,2964,49578,5
296170,2964,50388,5
296171,2964,50714,5
296173,2964,51206,4
296174,2964,51557,4
296176,2964,52220,5
296177,2964,52330,4
296178,2964,52895,4
297477,2978,284,5
297480,2978,3482,5
297488,2978,7114,4
297489,2978,8887,4
297490,2978,8926,4
297494,2978,9983,4
297496,2978,11261,4
297497,2978,11279,4
297498,2978,12232,5
297501,2978,14681,4
297502,2978,14940,5
297503,2978,15166,5
297504,2978,15481,4
297507,2978,17080,4
297508,2978,18165,5
297512,2978,20782,5
297514,2978,21788,5
297517,2978,22235,4
297519,2978,25231,5
297523,2978,27127,3
297524,2978,27460,5
297525,2978,27478,4
297532,2978,33679,5
297533,2978,33713,3
297538,2978,35983,4
297541,2978,38647,4
297543,2978,39013,4
297545,2978,40875,4
297546,2978,41003,4
297547,2978,41312,3
297550,2978,41601,5
297554,2978,46147,4
297555,2978,46175,4
297557,2978,46845,5
297560,2978,48196,4
297561,2978,48297,4
297565,2978,49786,5
297566,2978,49801,4
297568,2978,50388,5
297570,2978,50657,3
297574,2978,53092,5
297576,2978,53204,5
298979,2993,3241,4
298993,2993,16573,5
299004,2993,23486,4
299007,2993,23885,5
299036,2993,36919,5
299068,2993,50103,3
299177,2995,1350,3
299198,2995,15166,4
299222,2995,25842,4
299247,2995,36403,3
299251,2995,37548,5
299254,2995,39195,3
299262,2995,41988,4
299267,2995,44723,5
299274,2995,49578,3
299276,2995,51192,3
300299,3006,4133,5
300307,3006,7453,5
300327,3006,16457,5
300329,3006,19416,4
300342,3006,28882,3
300353,3006,35508,4
300358,3006,38133,4
300365,3006,42200,4
300367,3006,44319,4
300373,3006,49801,3
300978,3013,859,5
300980,3013,3482,3
300982,3013,3721,4
300984,3013,4133,3
300991,3013,8831,4
300995,3013,11279,3
300996,3013,12691,4
300999,3013,13983,5
301000,3013,14122,5
301002,3013,14936,4
301005,3013,16146,5
301007,3013,16662,4
301010,3013,18165,4
301011,3013,18169,3
301016,3013,21714,4
301017,3013,21788,5
301018,3013,23097,3
301027,3013,27127,5
301034,3013,29888,4
301043,3013,36135,3
301044,3013,36725,4
301050,3013,40445,4
301053,3013,41003,3
301055,3013,41956,4
301059,3013,46175,4
301065,3013,48196,4
301066,3013,49801,4
301067,3013,50388,4
302678,3030,9969,4
302754,3030,44924,5
302987,3033,9890,3
303042,3033,32810,5
303062,3033,41747,5
303064,3033,41977,5
304663,3050,4107,4
304665,3050,6081,4
304666,3050,6690,5
304672,3050,11353,1
304673,3050,11362,4
304674,3050,12364,4
304678,3050,14858,3
304680,3050,16476,3
304685,3050,19952,4
304686,3050,21196,4
304687,3050,21283,5
304688,3050,21381,3
304694,3050,23175,4
304696,3050,24609,5
304699,3050,25842,4
304700,3050,25872,3
304706,3050,28820,5
304707,3050,29502,3
304709,3050,31615,3
304715,3050,33856,4
304718,3050,37099,5
304719,3050,37548,5
304721,3050,38571,3
304723,3050,39275,5
304729,3050,41619,4
304733,3050,43762,4
304736,3050,44450,5
304744,3050,47037,4
304750,3050,49559,4
304753,3050,50714,5
304754,3050,51192,4
304755,3050,51557,4
304756,3050,52220,5
305064,3054,9969,5
305070,3054,14016,4
305073,3054,16459,4
305074,3054,16587,3
305107,3054,37086,5
305115,3054,38331,4
305130,3054,43743,5
305135,3054,44924,5
305139,3054,45666,5
305140,3054,47095,5
305158,3055,425,5
305160,3055,793,4
305166,3055,3241,3
305167,3055,3409,5
305170,3055,6137,5
305176,3055,7811,4
305182,3055,11012,3
305183,3055,12274,4
305185,3055,12756,4
305186,3055,13853,5
305189,3055,14681,5
305193,3055,16354,4
305194,3055,16457,4
305195,3055,16740,4
305196,3055,16786,5
305198,3055,17216,3
305203,3055,18237,4
305206,3055,21823,4
305209,3055,22957,3
305211,3055,23679,3
305212,3055,24268,5
305223,3055,26703,3
305225,3055,29888,3
305226,3055,30300,5
305228,3055,30552,5
305231,3055,34315,3
305232,3055,34540,5
305234,3055,38133,5
305237,3055,41312,4
305238,3055,41351,5
305239,3055,42089,5
305241,3055,44083,5
305244,3055,44604,5
305246,3055,46845,5
305250,3055,50442,5
305253,3055,52956,5
307854,3082,319,5
307855,3082,425,5
307856,3082,816,4
307857,3082,880,5
307859,3082,1090,3
